compound,user_compound_id,smiles,purity_pct,molecular_weight,log_p,tpsa,inchi_key,num_rotatable_bonds,num_h_acceptors,num_h_donors,num_atoms,num_bonds
27587bbf-59c4-4335-890d-ce7c16ad54e5,9246990,CCOc1ccc(CC(=O)Nc2cccc(-c3ccc(N4CCOCC4)nn3)c2)cc1,,418.5,3.56,76.58,SSWKVQFZLARSQB-UHFFFAOYSA-N,7,6,1,31,34
70fd252f-8891-4abb-8694-38d381849282,9264561,O=C(NCc1nc2ccccc2[nH]1)C1CN(C(=O)COc2ccccc2F)C1,,382.39,1.86,87.32,GMQKVGMOINAHOJ-UHFFFAOYSA-N,6,4,2,28,31
92eddc64-3bf7-48bd-91f6-45d3da583f34,9262160,COc1ccc(-c2cnc(SCCNC(=O)Cc3ccccc3)[nH]2)cc1,,367.47,3.54,67.01,OKHMFDDKRSEIOG-UHFFFAOYSA-N,8,4,2,26,28
26f6a6dd-67e2-46d6-9aba-e57e01c0760d,9255091,O=C(O)c1ccc(S(=O)(=O)NC2CCCC2)cc1,,269.32,1.61,83.47,GSMNEBXKOSVTLB-UHFFFAOYSA-N,4,3,2,18,19
47bef5b9-208f-4cd8-8632-f0416c99634d,9246046,Cl.O=C(NCCS(=O)(=O)N1CCN(CCc2ccccc2)CC1)c1ccc(F)cc1F,,473.97,2.31,69.72,WEIJLRIJJJUGAI-UHFFFAOYSA-N,8,4,1,31,32
ab78b6cd-3a24-460c-b172-0701670439b2,9244236,O=c1c2ncccc2n(Cc2cccc(F)c2)c(=O)n1Cc1ccccn1,,362.36,2.19,69.78,JIDIFBUPUJBJHQ-UHFFFAOYSA-N,4,6,0,27,30
f6cad215-74e6-4adb-ae3c-7e11be4e8f47,9249176,CC(=O)Nc1ccc(-n2c(N)c(C(=O)NC3CCCC3)c3nc4ccccc4nc32)cc1,,428.5,3.79,114.93,VYKLUJYOJVCWBB-UHFFFAOYSA-N,4,6,3,32,36
61683369-6f55-4a36-b0be-d7d6d76604b2,9254696,COCCNC(=O)N1CCN(CC(C)O)CC1.Cl,,281.78,-0.24,65.04,JDSDWWLBSBFQNK-UHFFFAOYSA-N,5,4,2,18,17
1d288ff8-97cd-4d95-b905-36cb70074548,9253177,Cc1cc(C)n(-c2ccc(CCC(=O)O)cc2)n1,,244.29,2.51,55.12,UXVUVAJZAGAJEI-UHFFFAOYSA-N,4,3,1,18,19
6f96d88f-8847-4e86-a159-d02322cffb31,9259729,O=C(c1ccncc1)N1CCC(c2ccccc2)S(=O)(=O)CC1,,330.41,2.08,67.34,SINRUFIKGFQCCM-UHFFFAOYSA-N,2,4,0,23,25
64551419-ac22-4aaf-b6f2-c938fff15f1e,9253117,COc1ccc(CCC(=O)Nc2c(C(N)=O)oc3ccccc23)cc1,,338.36,3.11,94.56,IJZOMBQXDZOSMW-UHFFFAOYSA-N,6,4,2,25,27
25eacf19-6ddf-42f8-906a-79a501fb1d52,9248497,Cc1cc(NCCOCCO)n2nc(C)c(-c3ccccc3)c2n1,,326.4,2.43,71.68,URWKFBIRJTUXIJ-UHFFFAOYSA-N,7,6,2,24,26
fce4b10f-66f1-46e0-abe2-89bf05fdb110,9261241,Cc1cn2nc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc2c(=O)[nH]1,,365.44,1.73,82.5,MOJQJFYVHCHMPN-UHFFFAOYSA-N,4,5,2,27,30
d8bea54b-f600-4773-9c6c-057988359624,9258066,O=c1[nH]c(N2CCNCC2)nc(-c2ccccc2)c1F,,274.3,0.99,61.02,NBSWYKIGDCJIGW-UHFFFAOYSA-N,2,4,2,20,22
d47d7a6d-44b4-49d5-9a7e-b41d642c8011,9251709,O=C(CCc1cccc(Cl)c1)NC1CCN(C2CCS(=O)(=O)C2)CC1,,384.93,2.04,66.48,ZZTUWOSGAYGCTA-UHFFFAOYSA-N,5,4,1,25,27
6f234164-7281-40f8-86e1-296b4ee25e86,9265007,COc1ccccc1OCC(=O)N(Cc1ccc(Cl)cc1)C1CCS(=O)(=O)C1,,423.92,2.94,72.91,LIEGEYGQDJJQNF-UHFFFAOYSA-N,7,5,0,28,30
fd66af7b-9218-42a2-9146-a714d4307061,9261308,COc1ccc(-c2cnc(C(=O)Nc3ccc4cn[nH]c4c3)o2)cc1,,334.33,3.48,93.04,OWLJDXJIOIAXNV-UHFFFAOYSA-N,4,5,2,25,28
9cd9baec-87f5-4a05-a87c-b17f9be4af71,9252845,O=C(NCC1CCN(c2cccnc2)CC1)NCC1CCCO1,,318.42,1.78,66.49,IZJXDNMAPGISLZ-UHFFFAOYSA-N,5,4,2,23,25
f0e4d6fe-c51f-4962-ba90-2be63855d3e6,9253030,Cc1ccc2c(c1)Cc1c(nc(-c3ccccc3)nc1SCC(=O)Nc1cccc(C(=O)O)c1)O2,,483.55,5.58,101.41,SAIQAQCVDYISFQ-UHFFFAOYSA-N,6,6,2,35,39
aa440367-1b04-4ef1-8737-2435d4312a46,9257763,CS(=O)(=O)N1CCN(CCNC(=O)c2ccc(Br)o2)CC1.Cl,,416.73,0.77,82.86,AUJKGUNIBHHYNJ-UHFFFAOYSA-N,5,5,1,22,22
54889ad0-f810-41e8-b00a-1bfe2e5bcca7,9245054,COc1ccc(C2=CCN(Cc3ccccc3)CC2)cc1.Cl,,315.84,4.41,12.47,LEGKVAWVLOPRMT-UHFFFAOYSA-N,4,2,0,22,23
6db13557-2589-4ddf-9fcd-189623a32400,9258503,Cc1ccc(S(=O)(=O)N(C)CCCCCC(=O)Nc2cccc(C)c2)cc1,,388.53,4.12,66.48,LBUSVXVHFNIOBR-UHFFFAOYSA-N,9,3,1,27,28
ddde9719-d95f-4451-a9bd-37bca2f124dd,9243097,Cc1nc(NCCNC(=O)Nc2ccc(F)cc2F)cc(N2CCOCC2)n1,,392.41,2.13,91.41,JTIBZUIDEBVNQL-UHFFFAOYSA-N,6,6,3,28,30
f49eec65-4952-4dda-ba2e-bc116f7a6b06,9245444,Cc1nn(Cc2ccccc2)c(C)c1S(=O)(=O)N1CCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1,,561.67,4.54,61.68,KWGMVYYGTMHCBR-UHFFFAOYSA-N,6,6,0,39,43
251c13c7-1c84-4d15-aae5-7764121ec6ca,9243510,CC(O)CN1CCN(CC(=O)N2CCC(Cc3ccccc3)CC2)CC1.Cl.Cl,,432.44,2.31,47.02,JHVYSPGYIRYHLG-UHFFFAOYSA-N,6,4,1,28,28
4438229f-ef17-4c6b-a2a9-84149eba8055,9259973,Cn1c(=O)c2[nH]c(CNCc3ccccc3Cl)nc2n(C)c1=O,,333.78,0.9,84.71,URJSUUZUTUVBFY-UHFFFAOYSA-N,4,6,2,23,25
8b0a5b91-6041-41f3-b159-311f6d1d985e,9243859,Cl.O=C(O)C1CCCN(c2ccc(C3CC3)nn2)C1,,283.76,2.08,66.32,MIFQTXZRNNPLRE-UHFFFAOYSA-N,3,4,1,19,20
ba88d8af-90de-41c1-8012-9dc1daf21246,9253140,O=C(CCn1c(=O)oc2ccccc21)N1CCCc2ccccc21,,322.36,2.96,55.45,DPKCPIGURDHQED-UHFFFAOYSA-N,3,4,0,24,27
307c5da6-f827-44cf-bc6e-477c97f7c713,9249156,Cc1cc2c(c(=O)n1CCCn1ccnc1)C(c1cccnc1)C(C#N)=C(N)O2,,388.43,2.06,111.75,XATPFMRYQGIVTJ-UHFFFAOYSA-N,5,8,1,29,32
b7baf491-41a3-4370-aa2c-e641747d2a97,9244498,Cl.OC(COCCOc1ccc(F)cc1)CN1CCOCC1,,335.8,1.34,51.16,MKQAOJFXUXTIAW-UHFFFAOYSA-N,8,5,1,22,22
90389216-835f-442d-ac09-58ff73f7ecb1,9247666,COc1ccc(NC(=O)CC(NCCNc2ccccc2OC)C(=O)O)cc1,,387.44,2.19,108.92,QXIYMIIIFJAHOC-UHFFFAOYSA-N,11,6,4,28,29
3ee03aa6-ef77-46c1-8ea2-a1a22e21142d,9248117,O=C(CSc1ccc(F)cc1)NCC1CCN(C(=O)c2cccnc2)CC1,,387.48,2.98,62.3,RIUGWPXEAFFPFS-UHFFFAOYSA-N,6,4,1,27,29
97ae8d5e-ae8c-48d4-a0d7-4448d25ceb41,9261466,COc1ccc(NC(=O)C2CCN(c3ccc(-n4nc(C)cc4C)nn3)CC2)c(OC)c1,,436.52,3.15,94.4,TYVPSGVJTSCTFG-UHFFFAOYSA-N,6,8,1,32,35
0ab8b8e1-6529-406f-97a4-cf33648faa66,9244271,C=Cc1ccc(Cn2ccn(-c3ccccc3OCC)c(=O)c2=O)cc1,,348.4,3.09,53.23,QJMLJBVWGMDJFN-UHFFFAOYSA-N,6,5,0,26,28
9290ab7d-3c8c-4a1a-843c-9a9208028419,9267202,O=C(Nc1nc(-c2cccnc2)cs1)C1CCc2[nH]cnc2C1,,325.4,2.67,83.56,VHULISOOMQSZTK-UHFFFAOYSA-N,3,5,2,23,26
85df4b53-5238-4a34-91d7-44cf41903559,9268394,COc1ccccc1OCC(=O)NCCN1CCN(c2ccccc2F)CC1,,387.45,2.15,54.04,GQEIXIFNAWQTJB-UHFFFAOYSA-N,8,5,1,28,30
49514160-1d2a-4b4e-b1f2-04479a34a675,9267815,O=C(COc1ccccc1)N1CCc2cc(S(=O)(=O)NC3CCCC3)ccc21,,400.5,2.88,75.71,AKAACBPCLDABBQ-UHFFFAOYSA-N,6,4,1,28,31
4400c177-6199-47e9-9a1e-7ce22ed6190d,9246891,Cc1nc(Nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc2)cc(-n2cccn2)n1,,434.89,4.39,93.96,BABAZBGWMPEYEW-UHFFFAOYSA-N,7,7,2,31,34
fc5c2b2c-7f59-46b4-9fe5-72d5b8890f54,9266413,CSCC(C)(O)CNC(=O)c1ccc(Oc2ccccc2)cc1,,331.44,3.32,58.56,GYPPQFQQMCCTAI-UHFFFAOYSA-N,7,4,2,23,24
aa335fa4-9894-4a76-900d-8f2a50b7bbbc,9243356,Cc1ccc(N2C(=O)N(c3cc(C)cc(C)c3)C3CS(=O)(=O)CC32)cc1,,370.47,3.22,57.69,VYVCKOADTCLWNU-UHFFFAOYSA-N,2,3,0,26,29
fc8accde-35ff-403b-824c-811fe1b23d00,9268966,CC(=O)Nc1ncc(CN2CCNCC2)s1.Cl.Cl,,313.25,1.35,57.26,CKGQRKBDEPEASM-UHFFFAOYSA-N,3,5,2,18,17
e7f616c2-c720-4a03-bc7d-81d85d95f282,9259077,Cc1cccc(Nc2nccn3nccc23)n1,,225.25,2.18,55.11,PPBSUDFCJOEHQX-UHFFFAOYSA-N,2,5,1,17,19
ae5f7750-5176-413d-9a52-1fdb5ca8c44f,9252230,Cc1c(-c2cc(N)n(C)n2)sc2ccc(Cl)cc12,,277.78,3.85,43.84,FEDHLTNNVZWXRD-UHFFFAOYSA-N,1,4,1,18,20
9cb46b99-e2d9-4db7-b5f9-35b9d1ad5ea0,9269564,Cc1ccc(Nc2nc(NC3CC(C)(C)NC(C)(C)C3)nc(N3CCOCC3)n2)cc1,,425.58,3.48,87.23,FQNYBSSASAYUFZ-UHFFFAOYSA-N,5,8,3,31,34
55b72853-0989-4fd3-a425-4d960462f0bb,9248060,C/C=C/c1ccc(OCCCSc2nc3ccccc3[nH]2)c(OC)c1,,354.48,5.17,47.14,LVOAXNGCQWSPDC-XVNBXDOJSA-N,8,4,1,25,27
a7809c6a-43e7-4bf5-983a-aa617b89a177,9260979,Cl.Cl.c1ccc(CN(Cc2ccccc2)C2C3CNCC32)cc1,,351.32,3.75,15.27,DEHIZXBTGOETHT-UHFFFAOYSA-N,5,2,1,23,24
0a9921c5-252d-4a68-b0fd-2cdceb2ad0f7,9252657,COc1ccc(CNC(=O)NCC2CCN(c3ccncc3)CC2)cc1OC,,384.48,2.81,75.72,OJUMMEZFJUQUON-UHFFFAOYSA-N,7,5,2,28,30
5517f84b-367b-4dfc-8862-b0e6288003ba,9268975,COc1cccc(N2CC(C(=O)N3CCc4nc(NC(=O)c5cnccn5)sc4C3)CC2=O)c1,,478.53,2.13,117.62,OGGXZPKFBDRQFM-UHFFFAOYSA-N,5,8,1,34,38
6dde9004-90e5-4a08-8a0a-3445981eb703,9246913,CC(C)(Oc1ccc(Cl)cc1)C(=O)NCC(O)c1ccc(-n2cccn2)cc1,,399.88,3.53,76.38,OAOFZNFESAYXRK-UHFFFAOYSA-N,7,5,2,28,30
936272fb-6d7e-412c-af99-9e6922e9c68b,9256891,Cc1cn2nnc(C(=O)N3CC(=O)N(CCc4ccccc4)C(=O)C3)c2c(=O)[nH]1,,394.39,-0.22,120.74,HCWCIDPMKVEFHO-UHFFFAOYSA-N,4,7,1,29,32
80924174-9f86-447a-9dca-bc0cd938cec6,9267223,COc1ccc(CCC(=O)NCCNC(=O)c2ccc(NC(=O)C3CC3)cc2)cc1,,409.49,2.52,96.53,VJTULKLJSSYKDI-UHFFFAOYSA-N,10,4,3,30,32
7cd081d6-92f3-4f10-ae9c-b34502e8ae05,9253174,Cc1cc(C)n(-c2ccc(CCC(=O)NCCc3ccncc3)cc2)n1,,348.45,3.18,59.81,CAKDLZNNZLDNFV-UHFFFAOYSA-N,7,4,1,26,28
e1d2b22f-5547-49c2-a1cf-bf7f33428927,9244282,CC(O)c1ccc(C2(CNC(=O)NCc3ccc(F)cc3)CCCC2)s1,,376.5,4.25,61.36,BRQWOYGQWCCJEJ-UHFFFAOYSA-N,6,3,3,26,28
6a62c0d1-36bb-459b-a5b7-6529aabd971c,9243995,O=S(=O)(C1CC1)N1CCN(c2ncnc3[nH]ccc23)CC1,,307.38,0.57,82.19,ZTYIBQKVBWTNMU-UHFFFAOYSA-N,3,5,1,21,24
e7c5525f-7fe1-4075-a6af-45507ab10509,9254925,COc1ccc(-c2c(C)nn(C)c2N)cc1,,217.27,1.99,53.07,QAFSLXFLSQXIIG-UHFFFAOYSA-N,2,4,1,16,17
5fba6cb3-f01e-4b32-ac53-9f3e00f9c286,9256380,O=C(C1CN(c2nc3c(F)cccc3s2)C1)N1CCN(c2ccccn2)CC1,,397.48,2.62,52.57,ZJCXYPOTIFOXAZ-UHFFFAOYSA-N,3,6,0,28,32
8e71793f-b0a5-4616-b419-ffe1b89a6843,9268248,Cl.O=C(NCCS(=O)(=O)N1CCN(Cc2ccccc2)CC1)c1cccc(F)c1,,441.96,2.12,69.72,OCNKUWCIBLQVMQ-UHFFFAOYSA-N,7,4,1,29,30
27ae6b70-b3d0-4d2f-a518-35f0c77eaa15,9261214,COc1ccc(OCC(=O)Nc2ccc3c(c2)CCC(=O)N3Cc2ccccc2)cc1,,416.48,4.19,67.87,JTJINEWEALKBFB-UHFFFAOYSA-N,7,4,1,31,34
eea49982-889e-4006-9752-b0c5864aa61e,9255575,O=C1CN(C(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)CCN1,,337.38,0.54,78.43,FMMZHWBPOSQTFM-UHFFFAOYSA-N,3,5,1,25,28
c4c2a01c-0aa6-4125-a098-b35557bb67bf,9256966,O=C(CSc1nc(=O)n(CCO)c2c1CCC2)N1CCc2ccccc21,,371.46,1.41,75.43,MFOOHUMFLGBNCC-UHFFFAOYSA-N,5,6,1,26,29
ed95187d-2567-483b-b116-bbcb84c6df1f,9250770,COc1ccc(CCNC(=O)CSc2ncc(-c3ccc(Cl)cc3)n2C)cc1,,415.95,4.2,56.15,SGRPKOHFGJEGDW-UHFFFAOYSA-N,8,5,1,28,30
59b4502f-a79d-4245-84b3-da321ab3b924,9252786,Cn1nc(CNC(=O)Nc2ccccc2)cc1C1CC1,,270.34,2.62,58.95,SCNOZXIXYHIXMH-UHFFFAOYSA-N,4,3,2,20,22
3ceacb8d-df16-4470-9c02-2d58c2cef24c,9267645,CC1CN(C)CCN1CC1CCN(C(=O)NCc2ccccc2)CC1,,344.5,2.24,38.82,WMVJFNULSUHFPO-UHFFFAOYSA-N,4,3,1,25,27
46820746-1ddb-44fc-bfe9-d07b822540f7,9261704,Cc1ccc(NC(=O)CSc2ccc(N3CCN(c4cc(C)ccc4C)CC3)nn2)c(Cl)c1,,482.05,5.11,61.36,PGYLQKABIPLKFL-UHFFFAOYSA-N,6,6,1,33,36
e80aee17-9bf4-40b9-80aa-19946b36058d,9245923,Cc1ccc(NC(=O)N2CCc3nc4ccc(Cl)cn4c(=O)c3C2)cc1C,,382.85,3.55,66.71,BVVYLCHBRVALRF-UHFFFAOYSA-N,1,4,1,27,30
85e7c01a-d706-4f25-9bf5-e932d34f8946,9243413,O=C(c1cccc(F)c1)N1CCN(c2cc(-c3ccccc3)n[nH]2)CC1,,350.4,3.18,52.23,ZOZFYNUPPJLLMK-UHFFFAOYSA-N,3,3,1,26,29
b5a8e0ce-be96-4e25-b1d7-b7f0b2436843,9267591,O=C(NCc1ccccc1)c1ccc2nn(CC(=O)N3CCN(c4ccc(F)cc4)CC3)c(=O)n2c1,,488.52,1.91,91.95,ZRGFFTJMWOLNPY-UHFFFAOYSA-N,6,7,1,36,40
a6c3f7f3-8466-430f-afd3-bb268f0d7d56,9244759,Cc1cc(N)nn1-c1nc(-c2ccc(F)cc2)cs1,,274.32,3.03,56.73,DGQIMHPDWDNOFY-UHFFFAOYSA-N,2,5,1,19,21
aa77f7c2-2e5a-4a86-a2b7-884ba777523f,9255457,O=C(Nc1nc(-c2cccnc2)cs1)c1ccc(OCc2nc(C3CC3)cs2)cc1,,434.55,5.37,77.0,RXSULKHWHCGMGP-UHFFFAOYSA-N,7,7,1,30,34
849c795e-2daf-4500-be43-e11cf8e17a00,9256729,Cn1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(=O)C2)n1,,319.35,0.21,110.65,DPUWTMGHQPANSM-UHFFFAOYSA-N,3,6,1,22,24
3be1dea2-e181-4cd0-ac43-2008d850ff4d,9253399,Cl.Cl.Clc1cnccc1OCC1CCNCC1,,299.63,2.96,34.15,YCSLDWRYZWRSJE-UHFFFAOYSA-N,3,3,1,17,16
c98dee3f-efe4-478f-99d4-15999c30ae14,9269566,Cc1cc(N)nc(NCCc2ccc(Cl)cc2)n1.Cl,,299.2,3.1,63.83,JOXJCGWGRAOSHR-UHFFFAOYSA-N,4,4,2,19,19
a139fcd2-3ebc-47df-ae9a-fbe7d97880e7,9269460,Cc1ccsc1CCC(=O)NCc1ccc(-c2ccnn2C)nc1,,340.45,3.1,59.81,DTYRLHYFYXAIRD-UHFFFAOYSA-N,6,5,1,24,26
09e92f96-8a65-4edd-9c73-efe2d4385537,9268060,CC(=O)N(C)Cc1nc2ccccc2n1CCCOc1ccccc1,,337.42,3.48,47.36,CNVOUCIRJUBKDP-UHFFFAOYSA-N,7,4,0,25,27
a7044c64-7485-4315-8df8-5e8461a05ef9,9247547,Cc1ccc(Cn2c(NCC(=O)O)nc3c2c(=O)n(C)c(=O)n3C)cc1,,357.37,0.29,111.15,LPQXLTZXKDMQFC-UHFFFAOYSA-N,5,8,2,26,28
d3b68369-615a-4be0-8338-6bf8a81b2ebe,9246439,CCOCCCNC(=O)Cc1cc(=O)[nH]c(=O)[nH]1,,255.27,-0.85,104.05,OEZHHXISYDPCAE-UHFFFAOYSA-N,7,4,3,18,18
d6a8d426-89b4-4c5f-96a6-eff0101b493e,9266071,COc1ccc2[nH]cc(CCNC(=O)C3CCN(c4ncnc5c4sc4ncccc45)CC3)c2c1,,486.6,4.3,96.03,BMEUZFGOOWRHEC-UHFFFAOYSA-N,6,7,2,35,40
445d741a-4e69-401c-8d4c-296187bf7355,9244571,O=C(CSc1ccc(F)cc1)N1CC(c2nc3ccccc3[nH]2)C1,,341.41,3.42,48.99,VLLLILSGZIFEGF-UHFFFAOYSA-N,4,3,1,24,27
18cb60b2-3270-4d7c-b575-1fac8349efc3,9243378,O=S(=O)(CCOc1ccccc1)N1CCN(c2ccc(F)c(Cl)c2)CC1,,398.89,3.01,49.85,BPWXYNVJRGCQND-UHFFFAOYSA-N,6,4,0,26,28
8922cc03-0cb6-4d70-a393-3d793efacd55,9248932,CC1Cc2cc(-c3cc(CC(=O)NCCc4ccc(S(N)(=O)=O)cc4)no3)ccc2O1,,441.51,2.21,124.52,IDUHINARXCEONT-UHFFFAOYSA-N,7,6,2,31,34
91937683-7388-4ac6-8c04-b9c1e4aebcd7,9260382,Cc1cc(=O)n2c3ccccc3n(CC(O)CNCc3ccccc3)c2c1C#N,,386.45,2.58,82.46,CNCNFFUSAODZCT-UHFFFAOYSA-N,6,6,2,29,32
ca5ed760-3448-4661-a0ed-2448c2f199cf,9257468,COc1ccccc1Oc1cncnc1-c1ccc(OCc2ccc(Br)cc2)cc1O,,479.33,5.99,73.7,YVSXYMFELGUBEJ-UHFFFAOYSA-N,7,6,1,31,34
5815cc22-c8b3-4844-8d02-ffc320c39198,9252734,CCc1ccc(NC(=O)CC(NCCNc2ccccc2OC)C(=O)O)cc1,,385.46,2.74,99.69,WRDJUBCFEUTEDQ-UHFFFAOYSA-N,11,5,4,28,29
4b0cd41a-feb4-423c-ab49-ae13c6594e5f,9268413,COc1ccc(C(=O)NCCN2CCN(c3nc4c(C)c(C)ccc4s3)CC2)cc1.Cl,,461.03,3.9,57.7,CMWXHKPCYMZTRD-UHFFFAOYSA-N,6,6,1,31,33
c04402c8-2a2c-46ad-b960-54a1e68d976e,9249402,CCOc1ccc(-c2cc(C(=O)N3CCC(NC(=O)CC4CCCCC4)CC3)[nH]n2)cc1,,438.57,4.17,87.32,ZMVJKPOHUTVQRX-UHFFFAOYSA-N,7,4,2,32,35
1aeb021b-14c8-42e1-b9ca-a356b9f53b41,9266423,COc1ccc(CC(C)(O)CNS(=O)(=O)c2cccc3ccccc23)cc1,,385.49,3.12,75.63,IHWQZDYFJSJYSE-UHFFFAOYSA-N,7,4,2,27,29
09ddbcb6-d346-48bf-b4c3-8daa0cde9e7d,9252153,COc1ccc(CCC(=O)NCCn2nc(-c3ccncc3)cc2C)cc1,,364.45,3.01,69.04,JZXMRZBBJDORFK-UHFFFAOYSA-N,8,5,1,27,29
57db3ebe-a664-48df-924f-8e5a92022963,9253751,COc1cccc(C(=O)NCCS(=O)(=O)N2CCc3ccccc3C2)c1,,374.46,1.81,75.71,KWUYYBKIULEVQS-UHFFFAOYSA-N,6,4,1,26,28
f9c01bec-b9fe-4f9c-aa1e-69e7e9dd783b,9243470,NC1CCN(c2cc(-c3ccccc3)n[nH]2)C1,,228.3,1.61,57.94,LCJGDMTWCJEARU-UHFFFAOYSA-N,2,3,2,17,19
a4f573ac-9e2a-4888-8a63-8374e61331e3,9252146,COc1ccc(CCC(=O)NCCc2ccc3c(c2)CCCN3C)cc1,,352.48,3.37,41.57,QMISDQNMKMMNSD-UHFFFAOYSA-N,7,3,1,26,28
92737e66-3853-4c9a-9c2d-2b13a3046f29,9248087,CN(C(=O)CSc1ccc(Cl)cc1)C1CCS(=O)(=O)C1,,333.86,2.08,54.45,HZOKGQDNJABFID-UHFFFAOYSA-N,4,4,0,20,21
aa35ff17-ea46-4177-b121-6fd7c81be259,9249454,CCOCC(=O)Nc1ccc(-c2cn3c(C)csc3n2)cc1,,315.4,3.35,55.63,QVLZJJUHGJBCLG-UHFFFAOYSA-N,5,5,1,22,24
5332b5a9-5c8c-4fd5-8915-1eb77d4106f3,9244763,O=C(c1cc(-c2ccc(F)cc2)c[nH]1)N1CCN(C/C=C/c2ccccc2)CC1,,389.47,4.29,39.34,HCIHIILZJWHROF-QPJJXVBHSA-N,5,2,1,29,32
af5645cf-f0d6-4138-b376-5ae750d0bfd3,9256065,O=C(O)c1cc(Br)c2nc(N3CC(O)C3)sc2c1,,329.18,1.94,73.66,RXHGWZNASQPBLM-UHFFFAOYSA-N,2,5,2,18,20
46093942-9840-4a01-a1ce-c908fe0fc9b9,9255547,CN(Cc1ccn(C)c(=O)c1)C1CN(c2ccc(-c3ccc(F)cc3)nn2)C1,,379.44,2.3,54.26,CDFWXXLQVGONLE-UHFFFAOYSA-N,5,6,0,28,31
e9aa6f18-1b5b-4da0-a827-27ee13805e84,9254692,COc1ccc(CCC(=O)N2CCC(Cc3n[nH]c(=O)n3-c3ccccc3F)CC2)cc1,,438.5,3.12,80.22,LCPDGRCKYCMJRT-UHFFFAOYSA-N,7,5,1,32,35
1755d6fc-eaa7-4372-b8ef-379dccc9989b,9257148,O=C(c1ccn[nH]1)N1CC2CC1CS2(=O)=O,,241.27,-0.58,83.13,BPYLDXVADFLNAH-UHFFFAOYSA-N,1,4,1,16,18
6ab7c42e-411e-4019-8326-c5b815e5d02e,9268978,O=C(Nc1nc2c(s1)CN(C(=O)Cn1c(=O)oc3ccccc31)CC2)C1CCCO1,,428.47,1.75,106.67,XYLHRDCYBFKFEM-UHFFFAOYSA-N,4,8,1,30,34
a05cf349-06a3-4434-8533-433ac7bc0311,9255503,Cc1ncnc(Nc2ccc(C(N)=O)cc2)c1F,,246.25,1.77,80.9,XVLHIJPFVOYYJE-UHFFFAOYSA-N,3,4,2,18,19
e80f9367-185d-42ef-acfc-bce7aef0f64b,9268380,CCOc1ccc(NC(=O)CSc2cn(CCNC(=O)c3ccc4ccccc4c3)c3ccccc23)cc1,,523.66,6.35,72.36,XOQPUEWETHYFGV-UHFFFAOYSA-N,10,5,2,38,42
84ee4a7c-8ceb-4b78-b101-a3a2fcf5c40e,9244283,CSc1ccccc1CN1CCC(CNC(=O)NCc2ccc(F)cc2)CC1,,401.55,4.26,44.37,KOESVRVZOVMAJM-UHFFFAOYSA-N,7,3,2,28,30
50af55d8-9e67-4403-b27b-ed065a371c54,9255290,Cc1cc(C)n(-c2cc(OCC3CCN(C(=O)NC4CCOCC4)CC3)ncn2)n1,,414.51,2.26,94.4,VQRKRIZNRJGFBO-UHFFFAOYSA-N,5,7,1,30,33
e16d9e5e-185b-4886-a574-ed01ad5d743d,9245605,O=C(CSc1ccc(F)cc1)N1CCC(Cn2cnc3ccccc32)CC1.O=C(O)C(=O)O,,473.53,3.36,112.73,BZDAJWOLFHGJPN-UHFFFAOYSA-N,5,6,2,33,35
3a02e4ec-6259-40dd-a88f-a3555a7a0a57,9245609,O=C(Nc1nccs1)C1CCN(C(=O)c2ccc(Cn3ccnc3)cc2)CC1,,395.49,2.88,80.12,KHCGCCACXBACEK-UHFFFAOYSA-N,5,6,1,28,31
54e93e08-3f0b-440f-a2e5-68999fdc4eed,9266117,O=C(CSc1ncnc2nc(N3CCc4ccccc4C3)sc12)NCCC1=CCCCC1,,465.65,4.75,71.01,FQXKQXJJYYAGET-UHFFFAOYSA-N,7,7,1,32,36
988c164c-6983-4d08-a55f-bf9ea179267e,9254155,O=C(CCn1cnc2ccccc2c1=O)N1CCC(S(=O)(=O)c2ccc(Cl)cc2)C1,,445.93,2.51,89.34,DAKPXQAIBFNSGL-UHFFFAOYSA-N,5,6,0,30,33
fdee02e9-5d68-4d39-9d1c-585833d04c7f,9266056,NS(=O)(=O)c1ccc(CCNC(=O)c2ncnc3c2CCCC3)cc1,,360.44,0.98,115.04,JHUWAOBGKFHSEN-UHFFFAOYSA-N,5,5,2,25,27
ed8f4daf-5337-4cfd-860a-dd1ebbf53ed3,9243742,COc1ccc(N2CC(C(=O)NCc3ccccc3OC)CC2=O)cc1,,354.41,2.37,67.87,BURGQXKHQQAVOD-UHFFFAOYSA-N,6,4,1,26,28
814582f6-f1d2-487c-bc89-60f9b85c6d09,9258244,CC(C)(C)c1cn2nc(OCC3CCN(C(=O)C4CCC(=O)NC4)CC3)ccc2n1,,413.52,2.17,88.83,XBHFADYJTWWCPJ-UHFFFAOYSA-N,4,6,1,30,33
485df2a7-baf2-4d03-9bcd-b4411b28a2f6,9245196,Cl.Cl.OC(CN1CCN(Cc2ccc(F)c(F)c2)CC1)C1CC1,,369.28,2.7,26.71,OEIRYCGBLIGVDS-UHFFFAOYSA-N,5,3,1,23,23
