user_compound_id,split
9321421,train
9321422,test
9321423,train
9321424,val
9321425,train
9321426,train
9321427,train
9321428,train
9321429,train
9321430,train
9321431,train
9321432,train
9321433,train
9321434,train
9321435,train
9321436,train
9321437,train
9321438,train
9321439,train
9321440,val
9321441,train
9321442,train
9321443,train
9321444,val
9321445,train
9321446,test
9321447,train
9321448,test
9321449,train
9321450,test
9321451,val
9321452,val
9321453,train
9321454,train
9321455,train
9321456,test
9321457,train
9321458,val
9321459,train
9321460,train
9321461,train
9321462,train
9321463,train
9321464,train
9321465,train
9321466,train
9321467,test
9321468,train
9321469,train
9321470,train
9321471,train
9321472,test
9321473,test
9321474,test
9321475,train
9321476,val
9321477,train
9321478,train
9321479,train
9321480,train
9321481,train
9321482,train
9321483,train
9321484,val
9321485,train
9321486,train
9321487,train
9321488,test
9321489,train
9321490,val
9321491,val
9321492,train
9321493,train
9321494,train
9321495,train
9321496,train
9321497,train
9321498,train
9321499,train
9321500,test
9321501,train
9321502,train
9321503,test
9321504,test
9321505,train
9321506,val
9321507,train
9321508,train
9321509,val
9321510,train
9321511,train
9321512,val
9321513,test
9321514,train
9321515,train
9321516,val
9321517,val
9321518,train
9321519,test
9321520,train
9321521,train
9321522,test
9321523,train
9321524,train
9321525,train
9321526,test
9321527,val
9321528,train
9321529,train
9321530,train
9321531,train
9321532,train
9321533,test
9321534,train
9321535,train
9321536,train
9321537,train
9321538,test
9321539,train
9321540,test
9321541,train
9321542,train
9321543,train
9321544,train
9321545,train
9321546,train
9321547,train
9321548,train
9321549,train
9321550,train
9321551,test
9321552,train
9321553,test
9321554,test
9321555,test
9321556,train
9321557,train
9321558,test
9321559,train
9321560,val
9321561,val
9321562,val
9321563,train
9321564,train
9321565,train
9321566,train
9321567,train
9321568,test
9321569,val
9321570,train
9321571,val
9321572,val
9321573,train
9321574,val
9321575,train
9321576,train
9321577,train
9321578,train
9321579,train
9321580,train
9321581,train
9321582,train
9321583,train
9321584,test
9321585,test
9321586,train
9321587,train
9321588,train
9321589,train
9321590,train
9321591,train
9321592,train
9321593,train
9321594,train
9321595,train
9321596,train
9321597,train
9321598,train
9321599,test
9321600,train
9321601,train
9321602,train
9321603,train
9321604,val
9321605,train
9321606,train
9321607,train
9321608,train
9321609,test
9321610,train
9321611,train
9321612,test
9321613,train
9321614,train
9321615,test
9321616,train
9321617,train
9321618,train
9321619,test
9321620,train
9321621,train
9321622,test
9321623,train
9321624,train
9321625,train
9321626,train
9321627,train
9321628,train
9321629,test
9321630,test
9321631,train
9321632,train
9321633,test
9321634,train
9321635,test
9321636,train
9321637,train
9321638,train
9321639,test
9321640,train
9321641,train
9321642,train
9321643,train
9321644,val
9321645,train
9321646,train
9321647,train
9321648,test
9321649,train
9321650,val
9321651,train
9321652,train
9321653,train
9321654,train
9321655,train
9321656,train
9321657,train
9321658,train
9321659,test
9321660,train
9321661,train
9321662,train
9321663,train
9321664,train
9321665,train
9321666,test
9321667,val
9321668,val
9321669,val
9321670,train
9321671,train
9321672,train
9321673,train
9321674,train
9321675,train
9321676,train
9321677,test
9321678,test
9321679,train
9321680,train
9321681,train
9321682,val
9321683,train
9321684,train
9321685,test
9321686,train
9321687,train
9321688,train
9321689,val
9321690,train
9321691,val
9321692,train
9321693,train
9321694,train
9321695,train
9321696,train
9321697,train
9321698,val
9321699,train
9321700,train
9321701,train
9321702,train
9321703,train
9321704,train
9321705,test
9321706,train
9321707,train
9321708,test
9321709,test
9321710,train
9321711,val
9321712,val
9321713,val
9321714,test
9321715,train
9321716,train
9321717,train
9321718,train
9321719,test
9321720,train
9321721,train
9321722,val
9321723,train
9321724,train
9321725,train
9321726,train
9321727,train
9321728,train
9321729,val
9321730,test
9321731,train
9321732,train
9321733,val
9321734,test
9321735,train
9321736,train
9321737,train
9321738,train
9321739,val
9321740,val
9321741,test
9321742,train
9321743,train
9321744,train
9321745,test
9321746,train
9321747,test
9321748,train
9321749,val
9321750,train
9321751,train
9321752,train
9321753,test
9321754,test
9321755,val
9321756,val
9321757,train
9321758,train
9321759,test
9321760,val
9321761,train
9321762,train
9321763,train
9321764,test
9321765,train
9321766,test
9321767,train
9321768,train
9321769,train
9321774,val
9321775,val
9321776,train
9321781,train
9321782,train
9321783,train
9321788,test
9321789,train
9321790,train
9321795,val
9321796,test
9321797,val
9321802,val
9321803,train
9321804,train
9321809,train
9321810,test
9321811,test
9321816,train
9321817,train
9321818,train
9321823,test
9321824,test
9321825,val
9321830,train
9321831,train
9321832,train
9321837,val
9321838,train
9321839,test
9321844,train
9321845,test
9321846,train
9321850,train
9321851,train
9321852,train
9321853,train
9321857,train
9321858,train
9321859,train
9321860,train
9321864,val
9321865,train
9321866,train
9321867,train
9321871,train
9321873,train
9321874,train
9321878,train
9321880,val
9321881,train
9321885,train
9321887,val
9321888,test
9321892,train
9321894,train
9321895,test
9321899,train
9321901,test
9321902,train
9321906,test
9321908,val
9321909,test
9321913,train
9321915,train
9321916,train
9321920,train
9321922,train
9321923,train
9321927,train
9321929,val
9321930,train
9321934,test
9321936,train
9321937,train
9321941,train
9321943,train
9321944,test
9321948,train
9321950,val
9321951,train
9321955,train
9321957,train
9321958,train
9321962,val
9321964,test
9321965,val
9321969,train
9321971,train
9321972,train
9321976,test
9321978,train
9321979,train
9321983,test
9321985,train
9321986,test
9321990,train
9321992,train
9321993,train
9321997,train
9321999,train
9322000,test
9322004,train
9322006,train
9322007,val
9322011,val
9322013,train
9322014,train
9322018,train
9322020,train
9322021,test
9322025,train
9322027,train
9322028,train
9322032,val
9322034,train
9322035,train
9322039,train
9322041,train
9322042,test
9322046,train
9322048,test
9322049,train
9322053,val
9322055,train
9322056,train
9322060,train
9322062,val
9322063,train
9322067,train
9322069,train
9322070,train
9322074,train
9322076,train
9322077,test
9322081,train
9322083,train
9322084,test
9322088,val
9322089,train
9322090,train
9322091,train
9322092,train
9322093,train
9322094,train
9322095,train
9322096,train
9322097,val
9322098,train
9322099,train
9322100,val
9322101,train
9322102,train
9322103,train
9322104,test
9322105,train
9322106,train
9322107,train
9322108,train
9322109,val
9322110,val
9322111,train
9322112,train
9322113,train
9322114,train
9322115,test
9322116,train
9322117,val
9322118,test
9322119,test
9322120,train
9322121,train
9322122,test
9322123,test
9322124,train
9322125,val
9322126,train
9322127,train
9322128,train
9322129,val
9322130,train
9322131,val
9322132,val
9322133,train
9322134,val
9322135,train
9322136,train
9322137,train
9322138,train
9322139,train
9322140,train
9322141,train
9322142,train
9322143,train
9322144,train
9322145,val
9322146,train
9322147,train
9322148,val
9322149,train
9322150,train
9322151,train
9322152,train
9322153,test
9322154,train
9322155,train
9322156,test
9322157,train
9322158,train
9322159,train
9322160,train
9322161,train
9322162,train
9322163,test
9322164,train
9322165,train
9322166,val
9322167,train
9322168,train
9322169,train
9322170,val
9322171,train
9322172,train
9322173,test
9322174,train
9322175,train
9322176,train
9322177,train
9322178,train
9322179,train
9322180,test
9322181,test
9322182,train
9322183,train
9322184,val
9322185,train
9322186,train
9322187,train
9322188,train
9322189,test
9322190,train
9322191,val
9322192,train
9322193,train
9322194,test
9322195,train
9322196,val
9322197,test
9322198,train
9322199,test
9322200,train
9322201,train
9322202,train
9322203,train
9322204,val
9322205,test
9322206,test
9322207,val
9322208,train
9322209,train
9322210,train
9322211,train
9322212,train
9322213,test
9322214,test
9322215,train
9322216,train
9322217,train
9322218,train
9322219,val
9322220,train
9322221,train
9322222,train
9322223,train
9322224,train
9322225,train
9322226,train
9322227,val
9322228,train
9322229,train
9322230,train
9322231,train
9322232,train
9322233,test
9322234,train
9322235,train
9322236,train
9322237,train
9322238,train
9322239,train
9322240,test
9322241,train
9322242,train
9322243,train
9322244,train
9322245,train
9322246,train
9322247,train
9322248,train
9322249,train
9322250,train
9322251,train
9322252,train
9322253,train
9322254,train
9322255,train
9322256,train
9322257,train
9322258,train
9322259,train
9322260,test
9322261,test
9322262,train
9322263,train
9322264,test
9322265,train
9322266,val
9322267,train
9322268,train
9322269,train
9322270,train
9322271,train
9322272,val
9322273,test
9322274,train
9322275,train
9322276,test
9322277,train
9322278,test
9322279,train
9322280,train
9322281,train
9322282,test
9322283,train
9322284,train
9322285,train
9322286,train
9322287,train
9322288,train
9322289,train
9322290,train
9322291,val
9322292,train
9322293,train
9322294,train
9322295,train
9322296,val
9322297,train
9322298,val
9322299,train
9322300,train
9322301,val
9322302,test
9322303,train
9322304,test
9322305,train
9322306,train
9322307,train
9322308,train
9322309,val
9322310,test
9322311,train
9322312,train
9322313,train
9322314,train
9322315,val
9322316,train
9322317,train
9322318,val
9322319,test
9322320,train
9322321,train
9322322,train
9322323,test
9322324,train
9322325,val
9322326,train
9322327,train
9322328,train
9322329,train
9322330,test
9322331,train
9322332,train
9322333,val
9322334,train
9322335,train
9322336,train
9322337,train
9322338,test
9322339,test
9322340,test
9322341,val
9322342,val
9322343,train
9322344,train
9322345,test
9322346,test
9322347,train
9322348,test
9322349,val
9322350,train
9322351,train
9322352,train
9322353,train
9322354,train
9322355,train
9322356,val
9322357,test
9322358,test
9322359,train
9322360,test
9322361,train
9322362,train
9322363,train
9322364,train
9322365,train
9322366,test
9322367,test
9322368,train
9322369,val
9322370,train
9322371,train
9322372,val
9322373,train
9322374,train
9322375,val
9322376,test
9322377,train
9322378,test
9322379,train
9322380,train
9322381,train
9322382,train
9322383,train
9322384,test
9322385,train
9322386,train
9322387,train
9322388,train
9322389,train
9322390,train
9322391,train
9322392,train
9322393,train
9322394,train
9322395,test
9322396,train
9322397,train
9322398,train
9322399,train
9322400,train
9322401,test
9322402,train
9322403,test
9322404,train
9322405,val
9322406,val
9322407,val
9322408,train
9322409,train
9322410,train
9322411,train
9322412,train
9322413,train
9322414,val
9322415,train
9322416,train
9322417,train
9322418,train
9322419,val
9322420,train
9322421,val
9322422,train
9322423,val
9322424,train
9322425,train
9322426,train
9322427,test
9322428,train
9322429,train
9322430,train
9322431,train
9322432,train
9322433,train
9322434,train
9322435,val
9322436,train
9322437,test
9322438,val
9322439,train
9322440,train
9322441,train
9322442,train
9322443,train
9322444,train
9322445,test
9322446,test
9322447,train
9322448,train
9322449,train
9322450,train
9322451,test
9322452,val
9322453,train
9322454,test
9322455,train
9322456,train
9322457,test
9322458,train
9322459,val
9322460,train
9322461,train
9322462,train
9322463,train
9322464,train
9322465,train
9322466,train
9322467,val
9322468,train
9322469,val
9322470,train
9322471,test
9322472,train
9322473,train
9322474,val
9322475,val
9322476,train
9322477,train
9322478,val
9322479,train
9322480,val
9322481,val
9322482,val
9322483,val
9322484,train
9322485,train
9322486,val
9322487,train
9322488,train
9322489,train
9322490,val
9322491,val
9322492,test
9322493,train
9322494,train
9322495,val
9322496,train
9322497,test
9322498,train
9322499,train
9322500,train
9322501,train
9322502,test
9322503,train
9322504,train
9322505,train
9322506,test
9322507,train
9322508,train
9322509,train
9322510,train
9322511,train
9322512,train
9322513,train
9322514,train
9322515,train
9322516,train
9322517,train
9322518,train
9322519,train
9322520,train
9322521,train
9322522,train
9322523,test
9322524,train
9322525,val
9322526,train
9322527,train
9322528,test
9322529,train
9322530,train
9322531,val
9322532,train
9322533,test
9322534,train
9322535,test
9322536,train
9322537,val
9322538,train
9322539,train
9322540,train
9322541,train
9322542,train
9322543,train
9322544,train
9322545,test
9322546,train
9322547,train
9322548,val
9322549,train
9322550,val
9322551,train
9322552,train
9322553,test
9322554,val
9322555,train
9322556,test
9322557,train
9322558,train
9322559,train
9322560,train
9322561,val
9322562,train
9322563,train
9322564,test
9322565,train
9322566,train
9322567,test
9322568,train
9322569,train
9322570,train
9322571,train
9322572,train
9322573,val
9322574,test
9322575,train
9322576,train
9322577,val
9322578,train
9322579,test
9322580,train
9322581,val
9322582,val
9322583,train
9322584,test
9322585,train
9322586,train
9322587,train
9322588,train
9322589,train
9322590,train
